file,ID,MISSION,DIVE,D_TGT,T_DIVE,MAX_BUOY,SM_CC,CALL_NDIVES,N_NOSURFACE,AH0_24V,AH0_10V,SC_RECORDABOVE,PA_RECORDABOVE,PA_PROFILE,CAPUPLOAD,D_BOOST,T_BOOST,e_pump_apogee,e_pump_surface,e_motors,e_comms,e_tt8_sampling,e_hotel,e_other,s_tt8_sampling,s_iridium,sensors,S_SciCon,I_SciCon,S_PAM,I_PAM,instrument,firmware,v24,ah24,v10,ah10,t_start,surface_min,dive_min,km_ground,maxdepth,t_above_100,t_above_200,t_above_300,t_above_500,t_above_900,n_eng,n_sbect,n_contopt,n_wlseaowl,n_auxCompass,n_wlbb2fl,km_water,kb_data,kb_cap,cc_apogee,j_apogee,cc_shallow,j_shallow,d_apogee,S_SBE_CT,I_SBE_CT,S_CONTOPT,I_CONTOPT,S_UVP,I_UVP,S_ESNDR,I_ESNDR
2018/DATA-20180308/p6440054.nc,644,5,54,300,105,200,200,1,0,310,0,2000,200,1,0,0,0,0.140882,9.588e-05,0.00531659,0.0147693,0.0162386,0.0134494,0,1774.7,266.807,SciCon|PAM,5506,14.945,0,0,sbe41 contopt wlseaowl,66.12,13.48,12.458,13.39,0,1.52082e+09,7.21667,92.4,1.89657,266.159,2020.89,3991.88,5432.39,5432.39,5432.39,641,544,544,182,1087,0,1.49656,16.737,123.693,390.266,6760.69,0,0,263.802,,,,,,,,
2018/DATA-20180308/p6440055.nc,644,5,55,300,105,200,200,1,0,310,0,2000,200,1,0,0,0,0.142157,0.00011569,0.00362233,0.0130148,0.0157893,0.0135303,0,1725.61,232.303,SciCon|PAM,5643,15.019,0,0,sbe41 contopt wlseaowl,66.12,13.47,12.667,13.42,0,1.52083e+09,6.31667,94.7833,1.52293,272.728,2001.2,3981.42,5572.04,5572.04,5572.04,655,558,558,187,1115,0,1.53195,16.729,122.876,390.266,6824.25,0,0,270.912,,,,,,,,
2018/DATA-20180308/p6440056.nc,644,5,56,300,105,200,200,1,0,310,0,2000,200,1,0,0,0,0.143122,9.996e-05,0.00548538,0.013881,0.017031,0.0143722,0,1861.31,254.827,SciCon|PAM,5793,14.892,0,0,sbe41 contopt wlseaowl,66.12,13.47,12.88,13.3,0,1.52083e+09,6.83333,97.3833,1.64196,277.336,2012.9,3992.9,5722.9,5722.9,5722.9,667,572,572,191,1144,0,1.58447,16.779,129.059,391.247,6849.49,0,0,275.838,,,,,,,,
2018/DATA-20180308/p6440057.nc,644,5,57,300,105,200,200,1,0,310,0,2000,200,1,0,0,0,0.143794,0.000113464,0.00432612,0.0135544,0.016918,0.0143006,0,1848.96,238.058,SciCon|PAM,6053,14.881,0,0,sbe41 contopt wlseaowl,66.12,13.47,13.095,13.38,0,1.52084e+09,7.1,102.183,1.52153,295.179,1935.82,3956.63,5977.91,5977.91,5977.91,686,599,597,200,1196,0,1.66713,16.744,131.041,389.53,6884.67,0,0,293.45,,,,,,,,
2018/DATA-20180308/p6440058.nc,644,5,58,300,105,200,200,1,0,310,0,2000,200,1,0,0,0,0.143326,0.000100789,0.00432696,0.0154087,0.0175317,0.0145575,0,1916.03,275.674,SciCon|PAM,6112,15.037,0,0,sbe41 contopt wlseaowl,66.12,13.46,13.313,13.32,0,1.52084e+09,7.2,102.3,1.70637,289.636,2034.29,4055.47,6036.11,6036.11,6036.11,698,605,603,202,1208,0,1.67849,16.775,133.263,389.775,6878.76,0,0,288.302,,,,,,,,
2018/DATA-20180308/p6440059.nc,644,5,59,300,105,150,200,1,0,310,0,2000,200,1,0,0,0,0.108816,0.0081209,0.00469812,0.0137939,0.0191233,0.0158929,0,2089.98,247.436,SciCon|PAM,6968,14.934,0,0,sbe41 contopt wlseaowl,66.12,13.5,13.509,13.44,0,1.52085e+09,6.78333,117.283,1.9621,290.791,2329.8,4640.02,6890.02,6890.02,6890.02,799,689,689,230,1379,0,1.60573,20.034,152.102,291.902,5247.51,0,0,289.953,,,,,,,,
2018/DATA-20180308/p6440060.nc,644,5,60,300,105,150,200,1,0,310,0,2000,200,1,0,0,0,0.137665,0,0.00941288,0.0151548,0.0201686,0.0169976,0,2204.22,265.992,SciCon|PAM,7133,14.815,0,0,sbe41 contopt wlseaowl,66.12,13.49,13.722,13.45,0,1.52086e+09,7.16667,120.267,1.78439,301.906,2286.54,4537.03,6887.46,7047.46,7047.46,810,705,704,236,1411,0,1.66121,20.099,157.625,292.638,5296.18,113.327,948.325,301.501,,,,,,,,
2018/DATA-20180308/p6440061.nc,644,5,61,300,105,200,200,1,0,310,0,2000,200,1,0,0,0,0.145703,0.000106356,0.00670068,0.0154769,0.0180504,0.0154456,0,1972.72,274.682,SciCon|PAM,6244,14.946,0,0,sbe41 contopt wlseaowl,66.12,13.47,13.944,13.42,0,1.52087e+09,7.38333,104.683,1.49947,302.762,1976.87,3957.86,5958.07,6158.07,6158.07,710,617,615,206,1232,0,1.71891,16.754,141.254,390.266,6952.82,0,0,301.248,,,,,,,,
2018/DATA-20180308/p6440062.nc,644,5,62,300,105,200,200,1,0,310,0,2000,200,1,0,0,0,0.144565,0.000126809,0.00515736,0.0136027,0.0180734,0.0155841,0,1975.24,243.225,SciCon|PAM,6314,15.016,0,0,sbe41 contopt wlseaowl,66.12,13.46,14.164,13.42,0,1.52087e+09,6.93333,105.917,1.27993,304.792,2043.6,3994.85,5956.19,6236.19,6236.19,723,625,623,209,1248,0,1.75087,20.075,142.872,389.285,6935.38,0,0,303.358,,,,,,,,
2018/DATA-20180308/p6440063.nc,644,5,63,300,105,200,200,1,0,310,0,2000,200,1,0,0,0,0.145209,0.0001071,0.00829995,0.0148625,0.0181806,0.0153444,0,1986.95,267.439,SciCon|PAM,6297,15.137,0,0,sbe41 contopt wlseaowl,66.12,13.47,14.386,13.41,0,1.52088e+09,7.48333,105.5,1.04931,304.434,1976.47,3968.13,5949.76,6219.76,6219.76,715,622,622,208,1244,0,1.75318,16.753,139.345,389.775,6985.45,0,0,302.952,,,,,,,,
2018/DATA-20180308/p6440064.nc,644,5,64,300,105,150,200,1,0,310,0,2000,200,1,0,0,0,0.10992,0.00800663,0.00676345,0.0139203,0.0198736,0.0167245,0,2171.98,246.875,SciCon|PAM,7127,14.84,0,0,sbe41 contopt wlseaowl,66.12,13.49,14.586,13.38,0,1.52089e+09,6.86667,119.95,1.10354,303.707,2341.24,4541.85,6822.05,7052.06,7052.06,817,706,705,235,1411,0,1.66669,20.055,158.849,292.393,5304.76,0,0,302.9,,,,,,,,
2018/DATA-20180308/p6440065.nc,644,5,65,300,105,150,200,1,0,310,0,2000,200,1,0,0,0,0.110423,0.00799027,0.00594106,0.0151649,0.0198987,0.0164642,0,2174.72,267.327,SciCon|PAM,7103,14.931,0,0,sbe41 contopt wlseaowl,66.12,13.48,14.787,13.45,0,1.52089e+09,7.68333,119.1,1.14917,303.27,2295.44,4576.43,6806.43,7016.43,7016.43,813,702,702,234,1404,0,1.66573,20.089,154.301,292.393,5307.17,0,0,302.597,,,,,,,,
2018/DATA-20180308/p6440066.nc,644,5,66,300,105,150,200,1,0,310,0,2000,200,1,0,0,0,0.109455,0.00792682,0.00640312,0.0144455,0.0196315,0.0165016,0,2145.52,257.804,SciCon|PAM,7051,14.936,0,0,sbe41 contopt wlseaowl,66.12,13.5,14.986,13.45,0,1.5209e+09,7.1,118.4,1.32354,302.712,2244.44,4485.36,6785.83,6965.84,6965.84,805,698,696,233,1394,0,1.65531,20.041,157.42,292.638,5265.25,0,0,302.055,,,,,,,,
2018/DATA-20180308/p6440067.nc,644,5,67,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.108641,0.00793534,0.00411988,0.016456,0.0209493,0.0172842,0,2289.54,298.517,SciCon|PAM,7545,14.759,0,0,sbe41 contopt wlseaowl,66.12,13.5,15.191,13.43,0,1.52091e+09,7.78333,126.717,1.23188,302.026,2439.43,4810.42,7282.57,7462.55,7462.55,864,747,746,249,1493,0,1.73622,23.379,162.145,292.148,5234.34,0,0,301.649,,,,,,,,
2018/DATA-20180308/p6440068.nc,644,5,68,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.109312,0.00795273,0.00422007,0.0157705,0.0208176,0.0173875,0,2275.15,282.789,SciCon|PAM,7631,14.888,0,0,sbe41 contopt wlseaowl,66.12,13.49,15.396,13.45,0,1.52092e+09,7.53333,128.35,1.03065,302.275,2362.39,4882.39,7362.76,7542.75,7542.75,868,755,755,252,1509,0,1.75427,23.412,162.937,292.393,5270.47,0,0,301.997,,,,,,,,
2018/DATA-20180308/p6440069.nc,644,5,69,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.109636,0.00794644,0.00528883,0.0166437,0.0213793,0.0175221,0,2336.53,296.633,SciCon|PAM,7631,14.913,0,0,sbe41 contopt wlseaowl,66.12,13.49,15.603,13.45,0,1.52093e+09,8.4,128.05,1.0921,303.101,2470.68,4861.25,7322.53,7542.52,7542.52,873,755,754,252,1509,0,1.76117,23.377,166.435,292.883,5284.69,0,0,302.497,,,,,,,,
2018/DATA-20180308/p6440070.nc,644,5,70,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.109242,0.00804923,0.00487459,0.0165231,0.0215833,0.0181119,0,2358.83,296.223,SciCon|PAM,7843,14.842,0,0,sbe41 contopt wlseaowl,66.12,13.49,15.812,13.45,0,1.52093e+09,7.8,131.383,1.28166,303.171,2604.18,5114.56,7535.66,7755.69,7755.69,901,776,776,259,1551,0,1.79887,23.365,169.359,291.657,5264.67,0,0,302.458,,,,,,,,
2018/DATA-20180308/p6440071.nc,644,5,71,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.11011,0.0080754,0.00675434,0.0160557,0.0205907,0.0172154,0,2250.35,284.675,SciCon|PAM,7448,14.924,0,0,sbe41 contopt wlseaowl,66.12,13.48,16.017,13.45,0,1.52094e+09,7.65,125.633,1.43977,303.012,2343.93,4744.75,7146.57,7356.57,7356.57,849,736,736,246,1471,0,1.70558,20.088,161.155,292.393,5304.06,0,0,302.5,,,,,,,,
2018/DATA-20180308/p6440072.nc,644,5,72,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.109542,0.00805973,0.00513513,0.017904,0.0219202,0.0177169,0,2395.65,343.296,SciCon|PAM,7836,14.907,0,0,sbe41 contopt wlseaowl,66.12,13.5,16.227,13.35,0,1.52095e+09,9.7,131.5,1.50217,302.912,2656.87,5068.75,7539.48,7749.48,7749.48,903,775,774,259,1550,0,1.79957,23.41,167.275,292.638,5278.34,0,0,302.195,,,,,,,,
2018/DATA-20180308/p6440073.nc,644,5,73,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.109282,0.00799156,0.0048502,0.0175811,0.0214016,0.0176682,0,2338.97,314.162,SciCon|PAM,7733,14.93,0,0,sbe41 contopt wlseaowl,66.12,13.49,16.435,13.45,0,1.52096e+09,8.16667,129.733,1.21073,302.882,2480.89,4981.77,7443.05,7643.05,7643.05,885,765,765,255,1529,0,1.77361,23.375,164.993,292.148,5269.53,0,0,302.198,,,,,,,,
2018/DATA-20180308/p6440074.nc,644,5,74,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.141382,0,0.00706403,0.0208238,0.0215502,0.0174894,0,2355.21,393.031,SciCon|PAM,7453,14.816,0,0,sbe41 contopt wlseaowl,66.12,13.5,16.66,13.45,0,1.52097e+09,10.7667,125.35,1.20267,302.385,2399.29,4800.01,7171.48,7361.48,7361.48,842,737,737,246,1473,0,1.72768,20.026,162.198,292.393,5251.72,132.215,1145.45,301.997,,,,,,,,
2018/DATA-20180308/p6440075.nc,644,5,75,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.109034,0.00797638,0.0064976,0.0158056,0.0207007,0.0172689,0,2262.37,282.283,SciCon|PAM,7560,14.901,0,0,sbe41 contopt wlseaowl,66.12,13.5,16.863,13.34,0,1.52097e+09,7.58333,126.9,1.34372,302.504,2453.95,4835.07,7295.22,7475.22,7475.22,865,748,748,250,1495,0,1.72712,23.391,160.968,292.148,5246.93,0,0,301.996,,,,,,,,
2018/DATA-20180308/p6440076.nc,644,5,76,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.108778,0.00795232,0.00556701,0.0171137,0.0211593,0.0173657,0,2312.49,305.437,SciCon|PAM,7634,14.973,0,0,sbe41 contopt wlseaowl,66.12,13.51,17.07,13.45,0,1.52098e+09,8.15,127.85,1.62173,302.733,2554.05,4934.06,7344.05,7544.05,7544.05,875,756,754,252,1510,0,1.7521,23.347,163.405,292.638,5245.68,0,0,302.307,,,,,,,,
2018/DATA-20180308/p6440077.nc,644,5,77,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.10877,0.00808135,0.00594598,0.0167747,0.0208533,0.0172301,0,2279.05,297.753,SciCon|PAM,7700,14.9,0,0,sbe41 contopt wlseaowl,66.12,13.5,17.275,13.35,0,1.52099e+09,7.88333,129.117,1.4755,302.942,2424.71,4915.12,7415.47,7615.46,7615.46,878,762,762,255,1523,0,1.76024,23.381,162.212,291.902,5250.88,0,0,302.097,,,,,,,,
2018/DATA-20180308/p6440078.nc,644,5,78,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.109038,0.00811264,0.00502099,0.0163586,0.0208941,0.0174272,0,2283.51,287.456,SciCon|PAM,7613,14.841,0,0,sbe41 contopt wlseaowl,66.12,13.5,17.481,13.42,0,1.521e+09,7.76667,128.117,1.23601,302.455,2469.39,4910.2,7341.72,7521.72,7521.72,877,753,753,251,1505,0,1.74051,23.406,164.057,292.148,5255.32,0,0,301.792,,,,,,,,
2018/DATA-20180308/p6440079.nc,644,5,79,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.109572,0.00807289,0.00607124,0.016347,0.0213553,0.017391,0,2333.91,315.516,SciCon|PAM,7650,14.887,0,0,sbe41 contopt wlseaowl,66.12,13.5,17.688,13.44,0,1.52101e+09,9.83333,129.183,0.978085,302.972,2419.43,4939.73,7350.39,7560.37,7560.37,875,756,756,252,1513,0,1.73577,23.416,163.114,292.883,5283.88,0,0,302.247,,,,,,,,
2018/DATA-20180308/p6440080.nc,644,5,80,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.109953,0.0079658,0.00597083,0.0167367,0.0206549,0.0173315,0,2257.37,298.664,SciCon|PAM,7459,14.9,0,0,sbe41 contopt wlseaowl,66.12,13.49,17.894,13.45,0,1.52102e+09,7.91667,125.483,1.00721,302.037,2341.12,4721.13,7201.1,7371.13,7371.13,850,738,738,247,1475,0,1.7032,23.365,161.199,292.638,5281.99,0,0,301.599,,,,,,,,
2018/DATA-20180308/p6440081.nc,644,5,81,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.109731,0.00784637,0.0051948,0.0181037,0.0215587,0.0173896,0,2356.14,346.338,SciCon|PAM,7671,14.821,0,0,sbe41 contopt wlseaowl,66.12,13.48,18.102,13.46,0,1.52102e+09,10.2,128.933,1.17296,302.833,2452.32,4913.42,7383.81,7583.81,7583.81,874,759,758,254,1517,0,1.7613,23.384,162.601,291.902,5277.24,0,0,302.138,,,,,,,,
2018/DATA-20180308/p6440082.nc,644,5,82,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.108692,0.00802285,0.00674992,0.0160626,0.0212811,0.0177097,0,2325.81,284.493,SciCon|PAM,7978,14.808,0,0,sbe41 contopt wlseaowl,66.12,13.49,18.309,13.44,0,1.52103e+09,7.61667,134.25,1.45892,303.361,2688.32,5158.32,7669.28,7889.29,7889.29,919,789,788,264,1579,0,1.80762,23.406,165.949,292.393,5237.71,0,0,302.497,,,,,,,,
2018/DATA-20180308/p6440083.nc,644,5,83,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.109112,0.00804785,0.00516652,0.0153646,0.0211317,0.0179177,0,2309.48,268.743,SciCon|PAM,7836,14.977,0,0,sbe41 contopt wlseaowl,66.12,13.5,18.516,13.42,0,1.52104e+09,7.5,131.2,1.56407,302.893,2613,5043,7533.16,7743.18,7743.18,900,776,774,258,1550,0,1.78972,23.358,167.734,293.129,5270.69,0,0,302.108,,,,,,,,
2018/DATA-20180308/p6440084.nc,644,5,84,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.109475,0.00807626,0.00596657,0.0163308,0.0211178,0.0177574,0,2307.96,293.487,SciCon|PAM,7610,14.949,0,0,sbe41 contopt wlseaowl,66.12,13.49,18.723,13.45,0,1.52105e+09,7.91667,127.967,1.46656,303.431,2458.01,4848.01,7287.98,7518.01,7518.01,877,753,752,251,1504,0,1.733,23.4,165.883,293.129,5280.83,0,0,302.648,,,,,,,,
2018/DATA-20180308/p6440086.nc,644,5,86,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.109487,0.00802285,0.0104866,0.0183396,0.0217298,0.017937,0,2374.84,318.89,SciCon|PAM,7698,14.881,0,0,sbe41 contopt wlseaowl,66.12,13.49,19.139,13.45,0,1.52107e+09,8.23333,129.117,1.69163,302.705,2496.28,4956.28,7416.4,7606.38,7606.38,885,762,760,254,1522,0,1.76204,23.335,167.779,293.129,5267.55,0,0,301.948,,,,,,,,
2018/DATA-20180308/p6440087.nc,644,5,87,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.10877,0.00815098,0.00728138,0.0168874,0.0211889,0.0175684,0,2315.73,300.778,SciCon|PAM,7616,14.874,0,0,sbe41 contopt wlseaowl,66.12,13.5,19.346,13.36,0,1.52107e+09,8.06667,127.583,2.10337,302.675,2465.59,4927.32,7337.62,7528.47,7528.47,870,754,752,252,1506,0,1.73713,23.354,164.491,292.148,5235.52,0,0,301.995,,,,,,,,
2018/DATA-20180308/p6440088.nc,644,5,88,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.108218,0.00813405,0.00598911,0.0163579,0.0212798,0.0178661,0,2325.66,291.691,SciCon|PAM,7652,14.858,0,0,sbe41 contopt wlseaowl,66.12,13.51,19.551,13.46,0,1.52108e+09,7.83333,128.167,2.36825,302.795,2478.95,4890.22,7360.64,7560.62,7560.62,876,757,757,253,1513,0,1.74839,23.345,164.684,291.902,5214.25,0,0,302.291,,,,,,,,
2018/DATA-20180308/p6440089.nc,644,5,89,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.109096,0.0080682,0.00518663,0.0168323,0.021289,0.0178345,0,2326.67,298.834,SciCon|PAM,7662,14.908,0,0,sbe41 contopt wlseaowl,66.12,13.49,19.758,13.45,0,1.52109e+09,8,128.5,0.899624,303.183,2546.9,4939.1,7350.65,7570.67,7570.67,878,758,758,253,1515,0,1.73672,23.375,167.38,292.148,5256.59,0,0,302.546,,,,,,,,
2018/DATA-20180308/p6440090.nc,644,5,90,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.109023,0.00809142,0.00437516,0.0163989,0.0212473,0.0177395,0,2322.11,295.039,SciCon|PAM,7704,14.897,0,0,sbe41 contopt wlseaowl,66.12,13.48,19.965,13.45,0,1.5211e+09,7.9,129.15,1.21769,302.934,2470.31,4881.54,7401.93,7611.94,7611.94,878,762,761,255,1523,0,1.76215,23.354,163.383,292.883,5255.31,0,0,302.194,,,,,,,,
2018/DATA-20180308/p6440091.nc,644,5,91,300,120,150,200,1,0,310,0,2000,200,1,0,0,0,0.109524,0.00819646,0.00544061,0.0163845,0.0216486,0.01817,0,2365.96,292.324,SciCon|PAM,7833,14.963,0,0,sbe41 contopt wlseaowl,66.12,13.5,20.174,13.35,0,1.52111e+09,7.8,131.45,1.67401,302.585,2533.84,5004.66,7558.86,7745.76,7745.76,898,775,775,259,1550,0,1.78264,23.348,167.2,293.129,5286.55,0,0,301.948,,,,,,,,
2018/DATA-20180308/p6440092.nc,644,5,92,990,396,150,200,1,0,310,0,2000,200,1,0,0,0,0.113748,0.00815455,0.00576008,0.0167732,0.0233874,0.0197379,0,2556,300.716,SciCon|PAM,8716,14.448,0,0,sbe41 contopt wlseaowl,66.12,13.46,20.393,13.38,0,1.52111e+09,8.03333,146.133,2.03417,341.3,2553.07,4973.07,7463.07,8623.07,8623.07,987,817,374,133,884,0,2.20203,26.682,183.646,291.902,5478.32,0,0,340.9,,,,,,,,
2018/DATA-20180308/p6440093.nc,644,5,93,990,396,150,200,1,0,310,0,2000,200,1,0,0,0,0.112068,0.00822973,0.00409007,0.0188685,0.0226558,0.0187312,0,2476.04,331.189,SciCon|PAM,8249,14.556,0,0,sbe41 contopt wlseaowl,66.12,13.49,20.61,13.34,0,1.52112e+09,8.7,138.233,1.4581,328.057,2513.62,4973.62,7313.62,8153.62,8153.62,934,789,789,272,1630,0,1.89002,23.354,174.231,293.129,5403.1,0,0,327.295,,,,,,,,
2018/DATA-20180308/p6440094.nc,644,5,94,990,396,150,200,1,0,310,0,2000,200,1,0,0,0,0.112569,0.00811984,0.00576752,0.0166311,0.022857,0.0193321,0,2498.03,293.524,SciCon|PAM,8436,14.696,0,0,sbe41 contopt wlseaowl,66.12,13.47,20.826,13.41,0,1.52113e+09,8.08333,141.317,0.811675,335.678,2439.03,4859.65,7319.98,8340.63,8340.63,949,796,796,278,1669,0,1.93851,23.365,177.758,292.638,5415.09,0,0,335.346,,,,,,,,
2018/DATA-20180308/p6440095.nc,644,5,95,990,396,150,200,1,0,310,0,2000,200,1,0,120,10,0.115969,0.00147016,0.00646426,0.022658,0.0240882,0.0198702,0,2632.59,388.58,SciCon|PAM,8526,14.496,14,55,sbe41 contopt wlseaowl,66.12,13.43,21.047,13.28,0,1.52114e+09,9.9,143.1,0.615553,353.795,2277.89,4548.67,6939.26,8429.26,8429.26,959,775,775,282,1686,0,1.98018,23.375,180.466,292.883,5560.89,0,0,352.908,,,,,,,,
2018/DATA-20180308/p6440096.nc,644,5,96,990,396,150,200,1,0,310,0,2000,200,1,0,120,10,0.11567,0.0014824,0.00447137,0.0218348,0.0247699,0.0205638,0,2707.09,373.008,SciCon|PAM,8942,14.461,9152,55,sbe41 contopt wlseaowl,66.12,13.44,21.27,13.29,0,1.52115e+09,9.95,150.1,0.848798,357.117,2475.66,4996.26,7317.69,8847.69,8847.69,1002,811,811,296,1770,0,2.06652,26.697,188.158,292.393,5557.77,0,0,356.493,,,,,,,,
2018/DATA-20180308/p6440097.nc,644,5,97,990,396,150,200,1,0,310,0,2000,200,1,0,120,10,0.11769,0.00147932,0.0047731,0.0221675,0.0259959,0.0209662,0,2841.08,405.261,SciCon|PAM,9226,14.486,9700,55,sbe41 contopt wlseaowl,66.12,13.43,21.498,13.36,0,1.52116e+09,12.0667,154.967,0.960658,370.755,2580.98,4862.11,7232.72,9123.1,9123.1,1030,817,817,306,1826,0,2.13107,26.736,195.452,293.129,5650.85,0,0,370.355,,,,,,,,
2018/DATA-20180308/p6440098.nc,644,5,98,990,396,150,200,1,0,310,0,2000,200,1,0,120,10,0.117381,0.00146411,0.00479124,0.0185361,0.0248937,0.0207687,0,2720.63,325.643,SciCon|PAM,9165,14.432,9820,55,sbe41 contopt wlseaowl,66.12,13.43,21.721,12.95,0,1.52117e+09,9.61667,153.5,0.396134,370.507,2288.63,4720.43,7151.05,9061.47,9061.47,1015,810,810,303,1814,0,2.1382,26.666,189.833,292.883,5635.7,0,0,369.796,,,,,,,,
2018/DATA-20180308/p6440099.nc,644,5,99,990,396,150,200,1,0,310,0,2000,200,1,0,120,10,0.118043,0.00148546,0.0050443,0.0204035,0.0261845,0.0215632,0,2861.7,387.485,SciCon|PAM,9444,14.343,9857,55,sbe41 contopt wlseaowl,66.12,13.41,21.949,12.91,0,1.52118e+09,11.3333,158.267,0.563184,369.134,2461.78,5031.99,7491.99,9343.03,9343.03,1052,843,842,311,1870,0,2.20391,26.685,200.382,292.638,5652.33,0,0,368.598,,,,,,,,
2018/DATA-20180308/p6440100.nc,644,5,100,990,396,150,200,1,0,310,0,2000,200,1,0,120,10,0.117763,0.00146147,0.00804719,0.0185037,0.0253685,0.0210785,0,2772.52,327.912,SciCon|PAM,9460,14.268,10026,55,sbe41 contopt wlseaowl,66.12,13.43,22.173,13.37,0,1.52119e+09,9.43333,158.75,0.350622,367.522,2500.71,5000.71,7512.17,9352.17,9352.17,1060,844,844,313,1873,0,2.18557,26.681,196.493,293.374,5629.46,0,0,367.752,,,,,,,,
2018/DATA-20180308/p6440101.nc,644,5,101,990,330,250,200,1,0,310,0,2000,200,1,0,120,10,0.196839,0,0.00492283,0.0178345,0.0210371,0.0180363,0,2299.13,309.398,SciCon|PAM,7409,14,10034,55,sbe41 contopt wlseaowl,66.12,13.33,22.457,13.19,0,1.5212e+09,9.21667,125.017,0.765578,398.278,1735.51,3446.78,5155.91,7308.64,7308.64,813,607,607,244,1462,0,2.35963,20.048,154.563,487.403,9363.35,0,0,399.8,,,,,,,,
2018/DATA-20180308/p6440102.nc,644,5,102,990,330,250,200,1,0,310,0,2000,200,1,0,120,10,0.193871,0,0.00476381,0.0161528,0.0190523,0.017127,0,2082.22,287.652,SciCon|PAM,6829,14.153,7970,55,sbe41 contopt wlseaowl,66.12,13.34,22.731,12.9,0,1.52121e+09,8.41667,115.167,0.794002,381.03,1737.19,3467.41,5137.87,6737.87,6737.87,754,590,590,226,1349,0,2.22863,20.067,144.884,486.913,9226.48,0,0,378.048,,,,,,,,
2018/DATA-20180308/p6440103.nc,644,5,103,990,330,250,200,1,0,310,0,2000,200,1,0,120,10,0.19259,0,0.00816292,0.0143528,0.0180883,0.0163624,0,1976.87,251.133,SciCon|PAM,6393,14.296,7336,55,sbe41 contopt wlseaowl,66.12,13.35,22.999,12.9,0,1.52122e+09,7.85,108.133,0.542264,364.995,1659.31,3268.96,4958.97,6308.96,6308.96,713,564,562,212,1263,0,2.06296,20.096,138.469,485.686,9166.57,0,0,362.059,,,,,,,,
2018/DATA-20180308/p6440104.nc,644,5,104,990,330,250,200,1,0,310,0,2000,200,1,0,120,10,0.188263,0,0.00619106,0.0149293,0.0174636,0.0157015,0,1908.59,269.888,SciCon|PAM,6154,14.539,6933,55,sbe41 contopt wlseaowl,66.12,13.35,23.261,12.9,0,1.52122e+09,7.95,104.367,0.336273,346.551,1651.72,3311.72,5022.11,6072.11,6072.11,687,560,560,204,1215,0,1.98474,16.766,131.445,486.177,8930.98,0,0,343.245,,,,,,,,
2018/DATA-20180308/p6440105.nc,644,5,105,990,330,250,200,1,0,310,0,2000,200,1,0,120,10,0.187709,0,0.00631024,0.0146269,0.017635,0.0157632,0,1927.32,263.493,SciCon|PAM,6232,14.375,6693,55,sbe41 contopt wlseaowl,66.12,13.35,23.523,13.23,0,1.52123e+09,7.75,105.75,0.235983,350.58,1675.14,3335.38,5025.78,6155.78,6155.78,694,563,563,206,1232,0,1.99895,16.757,132.7,486.422,8967.14,0,0,347.848,,,,,,,,
2018/DATA-20180308/p6440106.nc,644,5,106,990,390,250,200,1,0,310,0,2000,200,1,0,120,10,0.188154,0,0.00480785,0.0143354,0.0186291,0.0168559,0,2035.96,252.464,SciCon|PAM,6741,14.572,6765,55,sbe41 contopt wlseaowl,66.12,13.35,23.789,13.24,0,1.52124e+09,7.5,114.267,1.47405,345.795,1830.88,3652.28,5532.28,6662.28,6662.28,756,617,615,223,1333,0,2.12476,20.055,144.035,486.422,8980.31,0,0,342.843,,,,,,,,
2018/DATA-20180308/p6440107.nc,644,5,107,990,390,250,200,1,0,310,0,2000,200,1,0,120,10,0.18945,0,0.00562792,0.0160272,0.0188298,0.0167811,0,2057.9,284.08,SciCon|PAM,6628,14.37,7314,55,sbe41 contopt wlseaowl,66.12,13.35,24.058,12.93,0,1.52124e+09,8.71667,111.867,1.42596,347.934,1752.83,3603.76,5404.18,6544.58,6544.58,734,600,600,219,1309,0,2.09407,20.059,142.709,486.177,8996.81,0,0,345.504,,,,,,,,
